USFS01C BLC Curncy,,1/1/2001,,USFS05C BLC Curncy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,px_mid,6/6/2017,,,px_mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2005,3.6302,,,1/19/2005,4.6747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2005,3.5875,,,1/20/2005,4.6793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/2005,3.5372,,,1/21/2005,4.7012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2005,3.5924,,,1/24/2005,4.6584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2005,3.6201,,,1/25/2005,4.7597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2005,3.673,,,1/26/2005,4.7346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2005,3.6395,,,1/27/2005,4.7556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2005,3.5793,,,1/28/2005,4.6049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2005,3.6135,,,1/31/2005,4.5996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2005,3.6272,,,2/1/2005,4.6069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2005,3.6843,,,2/2/2005,4.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2005,3.7036,,,2/3/2005,4.6246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2005,3.63,,,2/4/2005,4.4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2005,3.6557,,,2/7/2005,4.4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2005,3.6488,,,2/8/2005,4.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2005,3.5476,,,2/9/2005,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2005,3.6303,,,2/10/2005,4.5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2005,3.6777,,,2/11/2005,4.4929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2005,3.696,,,2/14/2005,4.4703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2005,3.6973,,,2/15/2005,4.5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2005,3.7699,,,2/16/2005,4.5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2005,3.7124,,,2/17/2005,4.6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2005,3.8178,,,2/18/2005,4.6842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2005,3.8009,,,2/22/2005,4.7392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2005,3.8223,,,2/23/2005,4.6856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2005,3.974,,,2/24/2005,4.7419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2005,4.0009,,,2/25/2005,4.8348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2005,4.1045,,,2/28/2005,5.0199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2005,4.0708,,,3/1/2005,5.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2005,4.0667,,,3/2/2005,5.0412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2005,4.0759,,,3/3/2005,5.0762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2005,4.045,,,3/4/2005,4.9296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2005,4.0989,,,3/7/2005,4.8946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2005,4.1158,,,3/8/2005,5.0114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2005,4.1768,,,3/9/2005,5.1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2005,4.1915,,,3/10/2005,5.0458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2005,4.2547,,,3/11/2005,5.1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2005,4.2717,,,3/14/2005,5.1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2005,4.2904,,,3/15/2005,5.1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2005,4.2671,,,3/16/2005,5.1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2005,4.226,,,3/17/2005,5.1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2005,4.2464,,,3/18/2005,5.1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2005,4.2609,,,3/21/2005,5.1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2005,4.4228,,,3/22/2005,5.2565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2005,4.4109,,,3/23/2005,5.2718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2005,4.4414,,,3/24/2005,5.2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2005,4.4614,,,3/28/2005,5.2989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2005,4.3714,,,3/29/2005,5.1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2005,4.3485,,,3/30/2005,5.1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2005,4.2584,,,3/31/2005,5.0696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2005,4.2162,,,4/1/2005,5.0663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2005,4.2371,,,4/4/2005,5.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2005,4.248,,,4/5/2005,5.1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2005,4.1777,,,4/6/2005,5.0556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2005,4.2398,,,4/7/2005,5.1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2005,4.2555,,,4/8/2005,5.1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2005,4.2264,,,4/11/2005,4.9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2005,4.1883,,,4/12/2005,4.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2005,4.1371,,,4/13/2005,4.9516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2005,4.039,,,4/14/2005,4.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2005,3.9659,,,4/15/2005,4.8364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2005,4.0393,,,4/18/2005,4.8659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2005,3.9346,,,4/19/2005,4.7774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2005,3.9332,,,4/20/2005,4.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2005,4.1156,,,4/21/2005,4.8711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2005,4.0619,,,4/22/2005,4.8203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/2005,4.094,,,4/25/2005,4.7828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2005,4.1197,,,4/26/2005,4.8196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2005,4.0584,,,4/27/2005,4.7712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2005,4.0099,,,4/28/2005,4.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2005,4.1363,,,4/29/2005,4.7833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2005,4.1085,,,5/2/2005,4.7702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2005,4.112,,,5/3/2005,4.7308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2005,4.0811,,,5/4/2005,4.7946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2005,3.9983,,,5/5/2005,4.7308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2005,4.2372,,,5/6/2005,4.8381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2005,4.2327,,,5/9/2005,4.8689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2005,4.1335,,,5/10/2005,4.8299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2005,4.1506,,,5/11/2005,4.8014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2005,4.1101,,,5/12/2005,4.7464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2005,4.0396,,,5/13/2005,4.6907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/2005,4.0594,,,5/16/2005,4.7222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2005,4.0639,,,5/17/2005,4.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2005,4.0499,,,5/18/2005,4.6707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2005,4.1089,,,5/19/2005,4.6796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2005,4.138,,,5/20/2005,4.6897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2005,4.0679,,,5/23/2005,4.6545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2005,4.0456,,,5/24/2005,4.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2005,4.0523,,,5/25/2005,4.6198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2005,4.0719,,,5/26/2005,4.5859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2005,4.0695,,,5/27/2005,4.5828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2005,3.9831,,,5/31/2005,4.4966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2005,3.8628,,,6/1/2005,4.4092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2005,3.9253,,,6/2/2005,4.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2005,3.9737,,,6/3/2005,4.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2005,3.9833,,,6/6/2005,4.4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2005,3.9543,,,6/7/2005,4.3807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2005,4.0106,,,6/8/2005,4.4095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2005,4.0268,,,6/9/2005,4.4074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2005,4.1245,,,6/10/2005,4.5343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/2005,4.1181,,,6/13/2005,4.5699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2005,4.1195,,,6/14/2005,4.6374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2005,4.1552,,,6/15/2005,4.6251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/2005,4.1109,,,6/16/2005,4.5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2005,4.1179,,,6/17/2005,4.5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/2005,4.1449,,,6/20/2005,4.6078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2005,4.0839,,,6/21/2005,4.4776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2005,3.9893,,,6/22/2005,4.3941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2005,4.0129,,,6/23/2005,4.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2005,3.9484,,,6/24/2005,4.4118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/2005,3.9711,,,6/27/2005,4.3762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2005,4.0483,,,6/28/2005,4.4912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2005,4.0467,,,6/29/2005,4.4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2005,4.0252,,,6/30/2005,4.3721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2005,4.0335,,,7/1/2005,4.5502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2005,4.1995,,,7/5/2005,4.6617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2005,4.1833,,,7/6/2005,4.5806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2005,4.1652,,,7/7/2005,4.5798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2005,4.207,,,7/8/2005,4.5908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2005,4.2136,,,7/11/2005,4.6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2005,4.2489,,,7/12/2005,4.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2005,4.2447,,,7/13/2005,4.6437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2005,4.2631,,,7/14/2005,4.6757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2005,4.2812,,,7/15/2005,4.6831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2005,4.3306,,,7/18/2005,4.7608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2005,4.2751,,,7/19/2005,4.7299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2005,4.3062,,,7/20/2005,4.6626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2005,4.3967,,,7/21/2005,4.8101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/2005,4.3473,,,7/22/2005,4.7544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/2005,4.3924,,,7/25/2005,4.7005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2005,4.373,,,7/26/2005,4.7658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2005,4.3841,,,7/27/2005,4.7925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2005,4.3776,,,7/28/2005,4.7076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2005,4.4697,,,7/29/2005,4.7915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2005,4.4812,,,8/1/2005,4.8968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2005,4.4822,,,8/2/2005,4.8773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2005,4.4537,,,8/3/2005,4.8138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2005,4.4903,,,8/4/2005,4.8482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2005,4.5807,,,8/5/2005,4.9192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2005,4.6351,,,8/8/2005,5.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2005,4.5574,,,8/9/2005,4.9607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2005,4.5751,,,8/10/2005,4.9171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/2005,4.5026,,,8/11/2005,4.8954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2005,4.4657,,,8/12/2005,4.7408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2005,4.5226,,,8/15/2005,4.7575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2005,4.4231,,,8/16/2005,4.6607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2005,4.4964,,,8/17/2005,4.7619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2005,4.4239,,,8/18/2005,4.7079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2005,4.4547,,,8/19/2005,4.7099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2005,4.4401,,,8/22/2005,4.7237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2005,4.3983,,,8/23/2005,4.6877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2005,4.3923,,,8/24/2005,4.6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2005,4.3943,,,8/25/2005,4.6301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2005,4.414,,,8/26/2005,4.5965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2005,4.4062,,,8/29/2005,4.5766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2005,4.2786,,,8/30/2005,4.5159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2005,4.1288,,,8/31/2005,4.4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2005,4.0581,,,9/1/2005,4.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2005,4.1485,,,9/2/2005,4.5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2005,4.1804,,,9/6/2005,4.5385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2005,4.2494,,,9/7/2005,4.6089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2005,4.2628,,,9/8/2005,4.5974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2005,4.2415,,,9/9/2005,4.5481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2005,4.2983,,,9/12/2005,4.6693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2005,4.2272,,,9/13/2005,4.5783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/2005,4.2499,,,9/14/2005,4.6087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/2005,4.2841,,,9/15/2005,4.7086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2005,4.3923,,,9/16/2005,4.7262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/2005,4.3035,,,9/19/2005,4.7099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/2005,4.3911,,,9/20/2005,4.7154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2005,4.289,,,9/21/2005,4.6238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2005,4.3227,,,9/22/2005,4.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2005,4.4186,,,9/23/2005,4.6944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2005,4.4587,,,9/26/2005,4.7558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2005,4.4701,,,9/27/2005,4.7384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2005,4.4611,,,9/28/2005,4.7595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2005,4.5707,,,9/29/2005,4.8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2005,4.6245,,,9/30/2005,4.8578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2005,4.6765,,,10/3/2005,4.9276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2005,4.6546,,,10/4/2005,4.8948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/2005,4.628,,,10/5/2005,4.8605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/2005,4.6601,,,10/6/2005,4.9228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2005,4.6209,,,10/7/2005,4.8791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2005,4.6719,,,10/11/2005,4.8672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2005,4.7083,,,10/12/2005,4.9896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2005,4.6947,,,10/13/2005,5.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2005,4.7272,,,10/14/2005,5.0253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2005,4.7543,,,10/17/2005,5.0523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/2005,4.7136,,,10/18/2005,5.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/2005,4.7142,,,10/19/2005,5.0151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/2005,4.6953,,,10/20/2005,5.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2005,4.658,,,10/21/2005,4.9319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2005,4.722,,,10/24/2005,5.0047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2005,4.8177,,,10/25/2005,5.0856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2005,4.8531,,,10/26/2005,5.1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2005,4.8228,,,10/27/2005,5.1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2005,4.8644,,,10/28/2005,5.1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2005,4.8568,,,10/31/2005,5.1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2005,4.8996,,,11/1/2005,5.1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2005,4.9135,,,11/2/2005,5.2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2005,5.0002,,,11/3/2005,5.2708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2005,4.9672,,,11/4/2005,5.2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2005,4.9472,,,11/7/2005,5.2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2005,4.8893,,,11/8/2005,5.1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2005,4.9909,,,11/9/2005,5.2538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2005,4.8891,,,11/10/2005,5.1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2005,4.9835,,,11/14/2005,5.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/2005,4.9295,,,11/15/2005,5.1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2005,4.8426,,,11/16/2005,5.0484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2005,4.8164,,,11/17/2005,5.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2005,4.8487,,,11/18/2005,5.0822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2005,4.8288,,,11/21/2005,5.0504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2005,4.7305,,,11/22/2005,5.0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2005,4.7938,,,11/23/2005,5.0824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2005,4.7656,,,11/25/2005,5.0534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2005,4.745,,,11/28/2005,4.9983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2005,4.7392,,,11/29/2005,4.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2005,4.7644,,,11/30/2005,4.9714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2005,4.8028,,,12/1/2005,5.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2005,4.7912,,,12/2/2005,5.0211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2005,4.8412,,,12/5/2005,5.0724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2005,4.7547,,,12/6/2005,4.9862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2005,4.7848,,,12/7/2005,5.0229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2005,4.7241,,,12/8/2005,4.9637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2005,4.8016,,,12/9/2005,5.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2005,4.8215,,,12/12/2005,5.0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2005,4.7673,,,12/13/2005,5.0399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2005,4.7204,,,12/14/2005,4.9182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2005,4.734,,,12/15/2005,4.9492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2005,4.7191,,,12/16/2005,4.9185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2005,4.7412,,,12/19/2005,4.9107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2005,4.7826,,,12/20/2005,4.9431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2005,4.823,,,12/21/2005,4.9523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2005,4.7549,,,12/22/2005,4.9033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2005,4.7094,,,12/23/2005,4.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2005,4.6804,,,12/27/2005,4.7584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2005,4.7079,,,12/28/2005,4.8175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2005,4.7257,,,12/29/2005,4.8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2005,4.761,,,12/30/2005,4.8363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2006,4.6493,,,1/4/2006,4.8265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2006,4.6458,,,1/5/2006,4.8106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2006,4.6816,,,1/6/2006,4.8135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2006,4.6591,,,1/9/2006,4.7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2006,4.7348,,,1/10/2006,4.8624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2006,4.7534,,,1/11/2006,4.8873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2006,4.6869,,,1/12/2006,4.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2006,4.6264,,,1/13/2006,4.7825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2006,4.6259,,,1/17/2006,4.7291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/2006,4.623,,,1/18/2006,4.7528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2006,4.6736,,,1/19/2006,4.8261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2006,4.6342,,,1/20/2006,4.7672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2006,4.6451,,,1/23/2006,4.7923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2006,4.6795,,,1/24/2006,4.8277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
